Model,Params,MSE,R2,RMSE,MAE,MAPE,CVRMSE,Training Time (s)
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",1157426.3151134131,0.9695836185081885,1075.8374947516065,883.0413659456068,3.4392517055695673,3.628775661379428,1.7503249645233154
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",1145450.2355051255,0.9698983417880944,1070.2570885096372,878.6290758247366,3.4251312119850392,3.6027997500262914,1.7718234062194824
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",18890390.8030381,0.5035732938745967,4346.3077207024935,3656.6810351153945,14.272859319218595,14.953841008307592,0.8556308746337891
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",18897938.088753615,0.5033749563056706,4347.175875065744,3658.3157621360538,14.277501915380753,14.955541991193261,0.9249567985534668
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",18902314.51837015,0.5032599466924879,4347.679210609972,3660.3009253890164,14.283260315961135,14.959076587550307,2.0520265102386475
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",7093068.538061948,0.8135989515841293,2663.2815356364313,2237.3053898819803,8.738313590913757,9.143462046159014,1.4334864616394043
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",7078789.40598505,0.8139741975267449,2660.5994448591937,2235.034882799967,8.729449452516121,9.133064066111242,1.45237135887146
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",7052200.294830946,0.814672941401695,2655.59791663402,2230.9666378994625,8.717110907969342,9.1114404794346,1.5358657836914062
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",1160918.6426178303,0.9694918425011273,1077.4593461554966,883.1846090859791,3.4409437965012586,3.632560551195881,2.2452714443206787
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",1156044.399362969,0.969619934320354,1075.1950517757086,882.7827891104964,3.4388420764913206,3.6235623042309935,2.2665939331054688
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",1140176.307581217,0.970036937050358,1067.790385600665,875.8975736324371,3.4174993383282697,3.5915316982025853,2.3974967002868652
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",249810.14864290788,0.9934351580896065,499.81011258567776,352.6593331078462,1.2507682211702735,1.6105478293981887,0.3906540870666504
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",248620.78899523008,0.9934664136575009,498.6188815069382,353.2145005645716,1.2532837858955062,1.601952275383307,0.40048837661743164
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",246236.50928221224,0.9935290709173086,496.2222377949342,350.48942603328584,1.2437873356210185,1.6045717260307804,0.39688873291015625
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",247266.8047058496,0.9935019954497428,497.25929323226285,349.7572936969352,1.2365207984926199,1.6002488345068442,0.47936153411865234
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",248794.79400774534,0.9934618409233467,498.7933379745016,355.5203043622085,1.2605712366711428,1.5963081453540398,0.4821279048919678
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",246671.23787163864,0.9935176465437232,496.66008282490213,352.24230590624853,1.2471319680628052,1.5938699420484408,0.48430514335632324
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",247343.91225552344,0.9934999691154387,497.3368197263535,349.87027839786276,1.2369426315483065,1.600301726146799,0.6635782718658447
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",248678.01917659206,0.993464909687005,498.67626690729134,355.35098196227284,1.2599474753210902,1.5962345103752718,0.6672379970550537
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",246674.70802399743,0.993517555350464,496.6635763008975,352.24875000252763,1.2471530282510686,1.593863888524685,0.6662912368774414
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",246961.89729474476,0.9935100082104816,496.95261071327997,361.3770328158875,1.2760382413843154,1.5719837035257584,0.48061633110046387
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",234893.05694872976,0.993827169179897,484.65766985443423,350.4445435592032,1.232255854499028,1.5381720474067924,0.4803659915924072
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",236059.26706936833,0.9937965219659312,485.8593078961937,355.05348923622574,1.2435120341023,1.5341186938825266,0.4809255599975586
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",246704.71060791667,0.9935167669028312,496.6937795140147,361.0240933457564,1.2747467918766078,1.5718417793171031,0.5686545372009277
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",232565.7591606224,0.9938883289932205,482.25072230181513,347.76616980387047,1.2187535815584005,1.5274280058864687,0.5802233219146729
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",236066.06526961908,0.993796343313822,485.86630390429326,355.063400001116,1.2435437734273684,1.5341136364940322,0.6128466129302979
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",244365.99668490843,0.9935782267244662,494.33389190395235,358.5617232068228,1.261840524986152,1.5611727702653297,0.7487654685974121
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",232440.12463159295,0.9938916305837525,482.1204461870425,347.5856044082811,1.2180977915777598,1.5273667997677443,0.7790486812591553
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",236069.74699607067,0.9937962465605387,485.87009271622253,355.0700237328876,1.243564872371966,1.5341075781093176,0.777740478515625
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",239311.65825989438,0.9937110513230747,489.19490825221635,353.71429856647967,1.2447149552706678,1.559746834416761,0.5705950260162354
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",242235.1517517456,0.9936342238895044,492.17390397271737,358.1304050523455,1.2593320611959997,1.5576550239607772,0.5618336200714111
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",237311.97155692283,0.9937636017384467,487.14676593088745,354.14512647152293,1.2391576745172324,1.5376727896710667,0.5764801502227783
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",236613.64017824174,0.9937819534152181,486.42948119767755,350.6932158250722,1.229728407510482,1.5476765700802855,0.6864385604858398
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",242101.94931354182,0.9936377243595759,492.038564864119,357.94534241557153,1.2586572612622202,1.5575863159536263,0.674830436706543
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",237322.19302208768,0.9937633331252488,487.1572569736467,354.15972152826413,1.239207679625055,1.5376720616392425,0.6972596645355225
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",236633.52713170368,0.9937814307995188,486.4499225323236,350.72157032830967,1.2298317943348025,1.5476865258262822,0.9095449447631836
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",241958.44525532535,0.9936414955492606,491.8927172212711,357.7456901973427,1.2579303081180335,1.5575146015738843,0.9345541000366211
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",237326.56514326044,0.9937632182288586,487.16174433473367,354.16711054122703,1.239231262055438,1.5376658519126045,0.9530270099639893
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",46377423.23016941,-0.21876734540791087,6810.097152770246,5719.335800028056,22.32041808984431,23.501823636703296,0.4868326187133789
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",46377438.73688168,-0.21876775291383166,6810.098291279039,5719.313068983313,22.32033003374804,23.50188832688622,0.4838221073150635
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",46376202.28879969,-0.2187352598937009,6810.007510186731,5719.26006208564,22.31996109704586,23.501528742838413,1.4864442348480225
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",42132163.090907454,-0.10720477745720736,6490.9292933221395,5448.272200891419,21.268770952279837,22.421257411010696,0.6185789108276367
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",42135314.435052566,-0.10728759265198762,6491.172038626966,5448.390375320839,21.26933110106657,22.422396638669866,0.6842877864837646
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",42135198.80319335,-0.1072845539248597,6491.163131765627,5448.301416947407,21.26905989950478,22.422658307977418,0.6263790130615234
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",34822301.78905918,0.08489343830477025,5901.042432406259,4946.722400073856,19.32161897279963,20.425881267829727,1.0328607559204102
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",34825344.09429781,0.08481348857877513,5901.300203709163,4946.797240655497,19.321933070195616,20.427313455114703,1.0390119552612305
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",34827754.73518513,0.08475013856511893,5901.504446764836,4946.812690849438,19.32216704734639,20.428530298318847,1.0224785804748535
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",46271192.081724875,-0.21597566260684586,6802.293148764236,5714.770551147455,22.29745116625854,23.45907570840481,0.6218643188476562
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",46272321.045019746,-0.21600533099939812,6802.376132280524,5714.872708478487,22.297742403875404,23.45892760409616,0.6186957359313965
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",46259746.79790649,-0.2156748882816415,6801.451815451352,5714.181566867805,22.295479036350095,23.454193500773833,0.6382102966308594
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",41922165.649570234,-0.1016861865934846,6474.7328631820965,5438.924731641491,21.22204504947703,22.33319020707701,1.0281977653503418
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",41926609.03666355,-0.10180295580391396,6475.075986941277,5439.228014883629,21.22311836911525,22.333339102509157,1.0219919681549072
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",41902769.71268186,-0.10117647447783251,6473.234872355696,5437.7464068564295,21.218032432495697,22.324678896527296,1.012080192565918
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",34426459.64209025,0.0952959024578035,5867.406551628262,4927.355093480105,19.22771585933557,20.245296116563733,1.8282549381256104
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",34433817.65679448,0.095102538803164,5868.033542575782,4927.896550853475,19.22960455364645,20.246070860732996,1.9151654243469238
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",34409036.036554754,0.09575378303820015,5865.921584589651,4926.341504647566,19.2235199234437,20.23520187372938,1.8951685428619385
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",46271192.081724875,-0.21597566260684586,6802.293148764236,5714.770551147455,22.29745116625854,23.45907570840481,0.6324565410614014
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",46272321.045019746,-0.21600533099939812,6802.376132280524,5714.872708478487,22.297742403875404,23.45892760409616,0.6490898132324219
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",46259746.79790649,-0.2156748882816415,6801.451815451352,5714.181566867805,22.295479036350095,23.454193500773833,0.6587646007537842
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",41922165.649570234,-0.1016861865934846,6474.7328631820965,5438.924731641491,21.22204504947703,22.33319020707701,1.0328195095062256
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",41926609.03666355,-0.10180295580391396,6475.075986941277,5439.228014883629,21.22311836911525,22.333339102509157,1.0456571578979492
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",41902769.71268186,-0.10117647447783251,6473.234872355696,5437.7464068564295,21.218032432495697,22.324678896527296,1.1107940673828125
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",34426459.64209025,0.0952959024578035,5867.406551628262,4927.355093480105,19.22771585933557,20.245296116563733,1.8758316040039062
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",34433817.65679448,0.095102538803164,5868.033542575782,4927.896550853475,19.22960455364645,20.246070860732996,1.945436954498291
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",34409036.036554754,0.09575378303820015,5865.921584589651,4926.341504647566,19.2235199234437,20.23520187372938,2.0502307415008545
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",19666296.28023551,0.4831830222107716,4434.6698050966,3698.4335719944556,14.470873063843289,15.463261770556578,0.41676855087280273
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",19647481.136433605,0.4836774714765514,4432.547928272587,3697.0046715572967,14.464532060360696,15.45358222427268,0.4131031036376953
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",19681157.538870398,0.48279247837555317,4436.345065351702,3698.5473375544607,14.472446739651748,15.474023563312194,0.4807853698730469
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",7705914.113878461,0.797493783949525,2775.9528299087615,2290.3669160541735,8.978077977883066,9.799712116449854,0.7109806537628174
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",7710686.9540255945,0.7973683569354515,2776.812372852295,2291.521668798069,8.981731656924751,9.801662156678518,0.6408708095550537
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",7708988.5573268505,0.7974129896530932,2776.506538318765,2290.603332976848,8.978834110431514,9.803799836248835,0.6168735027313232
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",1420569.2929338925,0.9626683988559597,1191.8763748534882,954.2558802464699,3.718290328486481,4.2029192592851174,2.151085138320923
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",1416307.7117085347,0.9627803903310249,1190.0872706270472,955.1790429206438,3.7203409987149096,4.18308579808892,1.04508638381958
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",1418544.4524931847,0.9627216102945632,1191.0266380283795,956.889186956452,3.7256559878107423,4.182418033281628,1.0443947315216064
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",19064801.036812,0.4989899107794723,4366.325805160673,3665.2366243092806,14.30224821974813,15.077162089950194,0.6178121566772461
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",19058907.417629007,0.4991447911093012,4365.650858420656,3664.0662622686796,14.29792545279279,15.071957399639615,0.6424891948699951
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",19033740.186349656,0.49980616894190244,4362.767491667377,3662.2762949154285,14.29121480683766,15.057823414194676,0.6317839622497559
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",7275643.7822783785,0.8088009975316475,2697.340130995418,2254.9505629842033,8.798391313286984,9.346058910485255,1.0001981258392334
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",7264129.000624056,0.8091035982130208,2695.204816080599,2256.6276279188746,8.801833777624449,9.320868969340031,1.0090031623840332
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",7236700.665315477,0.8098243963316892,2690.1116455112933,2255.553830036397,8.796524498622835,9.284686856370296,0.9941799640655518
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",1322026.1356401907,0.9652580464443327,1149.7939535587195,924.3459198217581,3.5982095598708206,4.0082708310618615,1.5309271812438965
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",1306245.0376140552,0.9656727630372205,1142.9107741263335,920.9048205045231,3.5845965315264947,3.970421406966121,1.5611491203308105
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",1278248.3742842078,0.9664084964322703,1130.5964683671216,916.1030481782104,3.5613580080567018,3.896075518242915,1.5700318813323975
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",19064801.036812,0.4989899107794723,4366.325805160673,3665.2366243092806,14.30224821974813,15.077162089950194,0.6292333602905273
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",19058907.417629007,0.4991447911093012,4365.650858420656,3664.0662622686796,14.29792545279279,15.071957399639615,0.6278259754180908
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",19033740.186349656,0.49980616894190244,4362.767491667377,3662.2762949154285,14.29121480683766,15.057823414194676,0.6577785015106201
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",7275643.7822783785,0.8088009975316475,2697.340130995418,2254.9505629842033,8.798391313286984,9.346058910485255,1.0013799667358398
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",7264129.000624056,0.8091035982130208,2695.204816080599,2256.6276279188746,8.801833777624449,9.320868969340031,1.006932020187378
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",7236700.665315477,0.8098243963316892,2690.1116455112933,2255.553830036397,8.796524498622835,9.284686856370296,1.0048727989196777
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",1322026.1356401907,0.9652580464443327,1149.7939535587195,924.3459198217581,3.5982095598708206,4.0082708310618615,1.5166535377502441
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",1306245.0376140552,0.9656727630372205,1142.9107741263335,920.9048205045231,3.5845965315264947,3.970421406966121,1.554295539855957
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",1278248.3742842078,0.9664084964322703,1130.5964683671216,916.1030481782104,3.5613580080567018,3.896075518242915,1.6579346656799316
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",335652.1358241605,0.9911792886696476,579.3549307843685,411.7486818506999,1.5124665715377368,1.971852271283819,0.37010955810546875
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",315679.1680437734,0.9917041647672438,561.8533332140812,395.7686798392932,1.4417087305229341,1.8950640943021333,0.3783121109008789
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",305129.7966027858,0.9919813951205354,552.3855506824792,389.20273372682027,1.4127418888867065,1.8681450042050665,0.39432764053344727
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",329307.44282708055,0.9913460229145215,573.8531544106737,406.3488935705132,1.4890347244205402,1.9512979455539048,0.49231719970703125
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",312820.6793624646,0.9917792839183166,559.3037451711409,393.01899836920563,1.4283044286230204,1.8879326579718956,0.46668195724487305
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",305134.78023251565,0.9919812641541135,552.3900616706601,389.2108725880471,1.412768745246415,1.868136542515511,0.4865255355834961
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",329460.7338155712,0.9913419945309221,573.9867017758959,406.53740422995,1.4897529421938183,1.951430786918363,0.6470203399658203
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",312681.97271861264,0.9917829290351934,559.1797320348911,392.8332738234616,1.4276054044293212,1.8878164379173377,0.6577639579772949
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",305137.21502787864,0.9919812001693366,552.3922655395155,389.21621914198914,1.4127862283837254,1.8681280801093023,0.6476113796234131
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",334162.1753766797,0.9912184438234457,578.0676218027435,415.8689620718608,1.5202071651932885,1.9505104658495267,0.4270005226135254
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",317987.52119809535,0.9916435028060953,563.9038226489472,403.7707912358781,1.4629815628483893,1.885356988437964,0.45449328422546387
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",308973.24910347257,0.9918803917858262,555.8536220116521,398.9050888720298,1.4317593143313232,1.8224664307236076,0.4409301280975342
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",327601.17309823475,0.9913908625300744,572.3645456334929,413.9736173823035,1.5099344238345465,1.9063498200241988,0.5309250354766846
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",317939.07919239503,0.9916447758292729,563.8608686479272,403.71020000992905,1.462754662979408,1.8853196483737025,0.5337245464324951
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",308979.62240983313,0.9918802242996415,555.8593548819999,398.9144645803022,1.431789957114901,1.822458850190932,0.5326704978942871
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",325082.36290043185,0.9914570551601204,570.1599450158103,411.2104752031251,1.4965181870859716,1.9000144897737343,1.7952980995178223
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",317745.2288046154,0.9916498700864796,563.6889468533292,403.46688822662225,1.4618452428016429,1.885175838376537,0.7444677352905273
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",308983.12756373745,0.9918801321865653,555.8625077874361,398.9209588175562,1.4318107974415577,1.8224512497004506,0.749840259552002
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",334162.1753766797,0.9912184438234457,578.0676218027435,415.8689620718608,1.5202071651932885,1.9505104658495267,0.4563639163970947
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",317987.52119809535,0.9916435028060953,563.9038226489472,403.7707912358781,1.4629815628483893,1.885356988437964,0.4640157222747803
XGBoost,"{'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",308973.24910347257,0.9918803917858262,555.8536220116521,398.9050888720298,1.4317593143313232,1.8224664307236076,0.49556636810302734
