Model,Params,MSE,RMSE,MAE,MAPE,R2,CVRMSE,Training Time (s),Train_Loss_Final,Val_Loss_Final,Overfit_Gap,Loss_Ratio
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",149696.20896082514,386.90594329995133,273.9787595085067,0.9452679919758653,0.9960660847777734,1.2823567621004819,1.4107666015625,303.1017152751042,386.90594329995133,83.80422802484713,1.276488795019797
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",142512.4601349589,377.5082252547074,264.70957387365115,0.9411438650024433,0.9962548688428803,1.282844534864496,1.0877361297607422,302.93087295040596,377.5082252547074,74.57735230430143,1.2461860409866867
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",142924.98327961966,378.05420680058523,266.9347888529333,0.9532637779848141,0.9962440280133792,1.3055211386071017,1.0827085971832275,299.5729671207424,378.05420680058523,78.48123967984282,1.261977041634104
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",139218.40190396036,373.11982244844666,260.16712891638906,0.9193968577290508,0.996341434467406,1.2701311758739677,1.0765714645385742,296.7146258313456,373.11982244844666,76.40519661710107,1.2575039784541333
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",135909.04228527387,368.65843579833336,255.6541277091669,0.8979467861997223,0.9964284022020611,1.2579813546234253,1.743619680404663,265.88022690643066,368.65843579833336,102.7782088919027,1.386558301411683
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",137366.73142017506,370.6301814749779,260.0184033658517,0.9200411757429869,0.9963900951165519,1.2787254058200113,2.680145025253296,262.80274099953164,370.6301814749779,107.82744047544628,1.410298005512958
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",133542.8336101825,365.43512914084016,251.9047525665752,0.8795930959834225,0.9964905845672026,1.2563022810837772,1.7724075317382812,260.8007031873691,365.43512914084016,104.63442595347107,1.4012045392312371
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",136673.96792749566,369.6944250695372,257.27643213323546,0.903352988518325,0.9964083004730414,1.2644318029493706,2.8845033645629883,232.84408717067024,369.6944250695372,136.85033789886697,1.5877337902875683
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",137564.2946375703,370.89660909419257,260.6368184107319,0.9217052558479228,0.9963849032886916,1.2845062563505745,2.867290735244751,229.49690222748816,370.89660909419257,141.3997068667044,1.616129043548232
XGBoost,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",134405.14127838972,366.6130675226808,252.98222332173484,0.882935124103205,0.9964679237043408,1.2637669970088419,2.7679662704467773,230.24012868191772,366.6130675226808,136.37293884076308,1.5923074297320499
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",46377423.23016941,6810.097152770246,5719.335800028056,22.32041808984431,-0.21876734540791087,23.501823636703296,0.3963038921356201,6828.669404909434,6810.097152770246,-18.572252139188095,0.9972802531448022
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",46377438.73688168,6810.098291279039,5719.313068983313,22.32033003374804,-0.21876775291383166,23.50188832688622,0.4055330753326416,6828.647763135615,6810.098291279039,-18.54947185657602,0.9972835805125702
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",46376202.28879969,6810.007510186731,5719.26006208564,22.31996109704586,-0.2187352598937009,23.501528742838413,0.39429259300231934,6828.633447778184,6810.007510186731,-18.625937591452384,0.9972723770086807
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",42132163.090907454,6490.9292933221395,5448.272200891419,21.268770952279837,-0.10720477745720736,22.421257411010696,0.5962474346160889,6506.785411645504,6490.9292933221395,-15.856118323364171,0.9975631410411989
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",42135314.435052566,6491.172038626966,5448.390375320839,21.26933110106657,-0.10728759265198762,22.422396638669866,0.6010851860046387,6506.750963720202,6491.172038626966,-15.578925093235739,0.9976057290066733
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",42135198.80319335,6491.163131765627,5448.301416947407,21.26905989950478,-0.1072845539248597,22.422658307977418,0.6347899436950684,6506.717610461974,6491.163131765627,-15.55447869634645,0.9976094738349583
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",34822301.78905918,5901.042432406259,4946.722400073856,19.32161897279963,0.08489343830477025,20.425881267829727,1.0213618278503418,5909.287467777017,5901.042432406259,-8.24503537075816,0.9986047327337318
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",34825344.09429781,5901.300203709163,4946.797240655497,19.321933070195616,0.08481348857877513,20.427313455114703,1.0128183364868164,5909.178756666317,5901.300203709163,-7.87855295715417,0.9986667262437667
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",34827754.73518513,5901.504446764836,4946.812690849438,19.32216704734639,0.08475013856511893,20.428530298318847,1.0389058589935303,5909.092060759196,5901.504446764836,-7.587613994360254,0.9987159424973682
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",46251646.438638516,6800.85630186659,5715.4309490431615,22.29969031991089,-0.21546201631346684,23.444672297965276,0.6139273643493652,6821.333337754273,6800.85630186659,-20.477035887683087,0.9969980889550804
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",46250691.91377767,6800.786124690121,5715.420417367416,22.29951837783997,-0.2154369320450933,23.44421307001559,0.6068024635314941,6821.290023118587,6800.786124690121,-20.503898428465618,0.9969941318491115
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",46247328.93887805,6800.538871212932,5715.179110722052,22.298950539229892,-0.21534855533708308,23.443419821743554,0.6255741119384766,6821.236668465522,6800.538871212932,-20.697797252590135,0.9969656825794836
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",41892282.33748273,6472.424764914825,5440.706851929768,21.227631475703635,-0.10090087334388609,22.307263543876,1.141036033630371,6492.459791749397,6472.424764914825,-20.03502683457191,0.9969141084462267
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",41891000.35029478,6472.325729619514,5440.685793483373,21.227360444384523,-0.10086718358682178,22.30669289914724,1.1111321449279785,6492.363402483742,6472.325729619514,-20.037672864227716,0.996913655071039
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",41888858.18806353,6472.160241222673,5440.5854593390495,21.22709733300685,-0.10081088901083701,22.305708461715398,1.073392629623413,6492.262580550135,6472.160241222673,-20.102339327461777,0.9969036465980773
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",34376138.52624444,5863.1167928197065,4930.919072605021,19.237690831184445,0.09661830738040955,20.197960934976898,1.874344825744629,5882.3125007718545,5863.1167928197065,-19.19570795214804,0.9967367072134251
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",34374083.79640465,5862.941565153506,4930.863483122046,19.237484466363668,0.09667230429222473,20.19605669695949,2.7728710174560547,5882.097416252265,5862.941565153506,-19.15585109875883,0.996743363847421
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",34374238.476590134,5862.9547564850045,4931.098118993512,19.237931710525125,0.09666823940146707,20.194764243589265,1.8900091648101807,5881.851080762277,5862.9547564850045,-18.89632427727247,0.9967873507816142
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",46249134.602844015,6800.671628805791,5715.168287399779,22.298934853320926,-0.215396006966027,23.445095758531814,0.9693324565887451,6820.922098768554,6800.671628805791,-20.25046996276251,0.9970311242864922
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",46248769.128337234,6800.644758281176,5715.135782734763,22.29864455871754,-0.21538640254293884,23.444891578857796,0.928217887878418,6820.773563062549,6800.644758281176,-20.12880478137322,0.9970488970795953
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",46242150.99093304,6800.158159258727,5714.635657768489,22.297367194871452,-0.2152124823638113,23.44319277267527,0.9442048072814941,6820.559970829276,6800.158159258727,-20.40181157054849,0.9970087776285518
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",41885669.47412747,6471.913895759698,5440.1167451259,21.225991048881575,-0.10072709176320127,22.30743157987644,1.5963985919952393,6491.6536820959755,6471.913895759698,-19.739786336277575,0.9969592052652593
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",41882261.69852341,6471.650616227935,5439.741751359098,21.224675157190987,-0.10063753772295003,22.306681350336625,1.5995025634765625,6491.362120001039,6471.650616227935,-19.711503773104596,0.9969634256403028
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",41870080.33152172,6470.709414857209,5438.833521511051,21.222276595856584,-0.10031741962905749,22.303265180749015,1.6410789489746094,6490.9482218837,6470.709414857209,-20.238807026491486,0.9968819953056692
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",34359300.22937445,5861.680665933146,4929.565989150571,19.234217494004767,0.09706080644456794,20.195556157210763,2.897261142730713,5880.8234390211655,5861.680665933146,-19.142773088019567,0.9967448821943877
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",34355933.70945801,5861.393495531417,4929.125987174022,19.232722738858897,0.09714927631322512,20.194683715664098,2.97495698928833,5880.270202183908,5861.393495531417,-18.87670665249061,0.9967898232558293
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",34343081.06857801,5860.297011976271,4927.967859510497,19.229378290120742,0.09748703503106171,20.190663717146133,3.028756856918335,5879.41276733409,5860.297011976271,-19.11575535781867,0.9967486964915909
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",19666296.28023551,4434.6698050966,3698.4335719944556,14.470873063843289,0.4831830222107716,15.463261770556578,0.3858158588409424,4426.218719104286,4434.6698050966,8.451085992313892,1.0019093240819388
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",19647481.136433605,4432.547928272587,3697.0046715572967,14.464532060360696,0.4836774714765514,15.45358222427268,0.388136625289917,4426.067869172586,4432.547928272587,6.480059100001199,1.0014640668176678
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",19681157.538870398,4436.345065351702,3698.5473375544607,14.472446739651748,0.48279247837555317,15.474023563312194,0.3884246349334717,4426.0360198355065,4436.345065351702,10.30904551619551,1.002329182471628
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",7705914.113878461,2775.9528299087615,2290.3669160541735,8.978077977883066,0.797493783949525,9.799712116449854,0.6254391670227051,2770.9101316387164,2775.9528299087615,5.0426982700450935,1.0018198707393888
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",7710686.9540255945,2776.812372852295,2291.521668798069,8.981731656924751,0.7973683569354515,9.801662156678518,0.6219847202301025,2771.004954999571,2776.812372852295,5.807417852724029,1.002095780392686
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",7708988.5573268505,2776.506538318765,2290.603332976848,8.978834110431514,0.7974129896530932,9.803799836248835,0.6190459728240967,2770.7469161981517,2776.506538318765,5.75962212061313,1.0020787254465364
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",1417867.4719844298,1190.7424037063724,956.7278816758027,3.725136220957464,0.9627394008848995,4.18255245321534,1.057978630065918,1209.3701096052373,1190.7424037063724,-18.62770589886486,0.9845971834834373
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",1417431.8559182142,1190.5594718107172,956.5838538998075,3.7244674272280767,0.9627508485807753,4.1816929223497254,1.0164263248443604,1209.397010940578,1190.5594718107172,-18.837539129860716,0.9844240237412111
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",1418742.6584823783,1191.109843164088,956.9964334672105,3.7259033690529084,0.9627164015750943,4.183232277394254,1.017289638519287,1209.2102225567276,1191.109843164088,-18.100379392639525,0.9850312385266075
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",18926746.28542658,4350.488051406023,3661.6568907362453,14.285569617866223,0.5026178963627141,14.968144662851316,0.6167516708374023,4370.680426552254,4350.488051406023,-20.192375146230916,0.9953800385350619
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",18930165.90512992,4350.881049296788,3662.982702613739,14.290084015328592,0.5025280310675367,14.965883358065996,0.6170961856842041,4369.918575823923,4350.881049296788,-19.037526527135014,0.9956435054345273
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",18935912.61557414,4351.541406855063,3664.457645487551,14.2942016527713,0.502377011400097,14.96541987795766,0.6562116146087646,4369.229326927395,4351.541406855063,-17.687920072332417,0.995951707097789
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",7119047.20435098,2668.154269218888,2244.5569667506297,8.757016271610897,0.8129162497877578,9.16762888209976,1.0620405673980713,2687.813950286092,2668.154269218888,-19.65968106720402,0.9926856242914017
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",7107441.286291478,2665.9784857142936,2242.8823184346074,8.750882051877786,0.8132212454722787,9.156913905355719,1.0796175003051758,2686.317473051235,2665.9784857142936,-20.3389873369415,0.9924286732521456
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",7102290.96834178,2665.0123767708433,2244.161759946532,8.75178246592271,0.8133565923479429,9.150180883264362,1.0261943340301514,2684.6325105310566,2665.0123767708433,-19.62013376021332,0.9926916873414707
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",1163395.551145075,1078.608154588623,884.8950018031752,3.445690106850409,0.9694267510186707,3.6412816372439143,1.7583892345428467,1104.2931665002295,1078.608154588623,-25.68501191160658,0.9767407671343212
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",1157426.3151134131,1075.8374947516065,883.0413659456068,3.4392517055695673,0.9695836185081885,3.628775661379428,1.8193981647491455,1099.9194921674605,1075.8374947516065,-24.081997415853948,0.978105672653915
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",1145450.2355051255,1070.2570885096372,878.6290758247366,3.4251312119850392,0.9698983417880944,3.6027997500262914,1.743462324142456,1093.602092241185,1070.2570885096372,-23.34500373154765,0.978653109849392
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",18890390.8030381,4346.3077207024935,3656.6810351153945,14.272859319218595,0.5035732938745967,14.953841008307592,0.825739860534668,4367.714887843951,4346.3077207024935,-21.40716714145765,0.9950987718541251
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",18897938.088753615,4347.175875065744,3658.3157621360538,14.277501915380753,0.5033749563056706,14.955541991193261,0.9145097732543945,4366.404389736331,4347.175875065744,-19.228514670587174,0.9955962588541305
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",18902314.51837015,4347.679210609972,3660.3009253890164,14.283260315961135,0.5032599466924879,14.959076587550307,0.9215202331542969,4364.604826118211,4347.679210609972,-16.92561550823939,0.9961220737769992
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",7093068.538061948,2663.2815356364313,2237.3053898819803,8.738313590913757,0.8135989515841293,9.143462046159014,1.367567777633667,2685.1144967861396,2663.2815356364313,-21.832961149708353,0.9918688900693655
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",7078789.40598505,2660.5994448591937,2235.034882799967,8.729449452516121,0.8139741975267449,9.133064066111242,1.4346673488616943,2682.5874565626023,2660.5994448591937,-21.988011703408574,0.9918034315527653
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",7052200.294830946,2655.59791663402,2230.9666378994625,8.717110907969342,0.814672941401695,9.1114404794346,1.4938952922821045,2678.664855631059,2655.59791663402,-23.06693899703896,0.991388643133706
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",1160918.6426178303,1077.4593461554966,883.1846090859791,3.4409437965012586,0.9694918425011273,3.632560551195881,2.618455171585083,1102.9269463031303,1077.4593461554966,-25.467600147633675,0.9769090779466421
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",1156044.399362969,1075.1950517757086,882.7827891104964,3.4388420764913206,0.969619934320354,3.6235623042309935,2.3777480125427246,1098.1035299901248,1075.1950517757086,-22.908478214416164,0.9791381435458802
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",1140176.307581217,1067.790385600665,875.8975736324371,3.4174993383282697,0.970036937050358,3.5915316982025853,2.5370867252349854,1090.575036447254,1067.790385600665,-22.784650846588875,0.9791076724800029
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",249810.14864290788,499.81011258567776,352.6593331078462,1.2507682211702735,0.9934351580896065,1.6105478293981887,0.4311487674713135,505.1551016081815,499.81011258567776,-5.344989022503739,0.9894191130496599
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",248620.78899523008,498.6188815069382,353.2145005645716,1.2532837858955062,0.9934664136575009,1.601952275383307,0.42038583755493164,498.6970838658539,498.6188815069382,-0.07820235891574612,0.9998431866528885
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",246236.50928221224,496.2222377949342,350.48942603328584,1.2437873356210185,0.9935290709173086,1.6045717260307804,0.43117737770080566,492.8833757037364,496.2222377949342,3.3388620911977682,1.006774142232796
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",247266.8047058496,497.25929323226285,349.7572936969352,1.2365207984926199,0.9935019954497428,1.6002488345068442,0.4946916103363037,504.263146005205,497.25929323226285,-7.003852772942139,0.9861107185237966
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",248794.79400774534,498.7933379745016,355.5203043622085,1.2605712366711428,0.9934618409233467,1.5963081453540398,0.5025920867919922,496.10333544943956,498.7933379745016,2.6900025250620274,1.0054222625264655
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",246671.23787163864,496.66008282490213,352.24230590624853,1.2471319680628052,0.9935176465437232,1.5938699420484408,0.5212321281433105,491.43244082397274,496.66008282490213,5.227642000929393,1.0106375598488457
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",247343.91225552344,497.3368197263535,349.87027839786276,1.2369426315483065,0.9934999691154387,1.600301726146799,0.73225998878479,504.26298877790566,497.3368197263535,-6.926169051552165,0.9862647681751582
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",248678.01917659206,498.67626690729134,355.35098196227284,1.2599474753210902,0.993464909687005,1.5962345103752718,0.7134616374969482,496.1035047380676,498.67626690729134,2.572762169223722,1.0051859383065276
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",246674.70802399743,496.6635763008975,352.24875000252763,1.2471530282510686,0.993517555350464,1.593863888524685,0.7550601959228516,491.43246597678564,496.6635763008975,5.231110324111853,1.0106446168828394
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",246961.89729474476,496.95261071327997,361.3770328158875,1.2760382413843154,0.9935100082104816,1.5719837035257584,0.5847775936126709,473.93386131041456,496.95261071327997,23.01874940286541,1.0485695395117351
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",234893.05694872976,484.65766985443423,350.4445435592032,1.232255854499028,0.993827169179897,1.5381720474067924,0.5138804912567139,467.3501238342315,484.65766985443423,17.30754602020272,1.0370333613655822
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",236059.26706936833,485.8593078961937,355.05348923622574,1.2435120341023,0.9937965219659312,1.5341186938825266,0.5336005687713623,457.2320415704297,485.8593078961937,28.62726632576397,1.0626099304577157
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",246704.71060791667,496.6937795140147,361.0240933457564,1.2747467918766078,0.9935167669028312,1.5718417793171031,0.640892505645752,473.93398137531574,496.6937795140147,22.759798138698955,1.0480231404227482
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",232565.7591606224,482.25072230181513,347.76616980387047,1.2187535815584005,0.9938883289932205,1.5274280058864687,0.6320159435272217,466.4794349266803,482.25072230181513,15.771287375134818,1.0338091804145957
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",236066.06526961908,485.86630390429326,355.063400001116,1.2435437734273684,0.993796343313822,1.5341136364940322,0.6027638912200928,457.2320589495759,485.86630390429326,28.63424495471736,1.0626251908505724
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",244365.99668490843,494.33389190395235,358.5617232068228,1.261840524986152,0.9935782267244662,1.5611727702653297,0.8447966575622559,472.9804446040188,494.33389190395235,21.35344729993352,1.0451465753892017
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",232440.12463159295,482.1204461870425,347.5856044082811,1.2180977915777598,0.9938916305837525,1.5273667997677443,0.8144426345825195,466.4796256704143,482.1204461870425,15.640820516628196,1.03352948265243
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",236069.74699607067,485.87009271622253,355.0700237328876,1.243564872371966,0.9937962465605387,1.5341075781093176,0.8449251651763916,457.2321735347428,485.87009271622253,28.63791918147973,1.0626332109573293
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",239311.65825989438,489.19490825221635,353.71429856647967,1.2447149552706678,0.9937110513230747,1.559746834416761,0.5619564056396484,472.08040007844414,489.19490825221635,17.114508173772208,1.03625337584642
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",242235.1517517456,492.17390397271737,358.1304050523455,1.2593320611959997,0.9936342238895044,1.5576550239607772,0.5732781887054443,468.8222238034529,492.17390397271737,23.351680169264455,1.0498092432133812
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",237311.97155692283,487.14676593088745,354.14512647152293,1.2391576745172324,0.9937636017384467,1.5376727896710667,0.5847573280334473,457.0019901373655,487.14676593088745,30.144775793521944,1.0659620230197708
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",236613.64017824174,486.42948119767755,350.6932158250722,1.229728407510482,0.9937819534152181,1.5476765700802855,0.6845827102661133,471.1379544006518,486.42948119767755,15.291526797025767,1.0324565801888719
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",242101.94931354182,492.038564864119,357.94534241557153,1.2586572612622202,0.9936377243595759,1.5575863159536263,0.7017509937286377,468.8221297321465,492.038564864119,23.216435131972503,1.0495207748517263
XGBoost,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",237322.19302208768,487.1572569736467,354.15972152826413,1.239207679625055,0.9937633331252488,1.5376720616392425,0.7515764236450195,457.00198607321715,487.1572569736467,30.15527090042957,1.065984988729564
