architecture,d_model,num_heads,ff_dim,num_layers,dropout_rate,epochs,batch_size,MSE,R2,MAE,MAPE,MRE,RMSE,CVRMSE,Training Time (s)
encdec,32,2,64,2,0.2,10,64,1334640.059871149,0.9738631315524813,1059.7971624793659,3.277412093234896,3.277412093234896,1155.2662290014146,1.3539855320622747,49.129645347595215
encdec,32,2,64,2,0.2,10,128,282493.20190229744,0.9944678060568993,393.99861681199866,1.239174402983631,1.239174402983631,531.5008954858848,1.5169410012199962,31.72644281387329
encdec,32,2,64,2,0.2,20,32,942032.7194967951,0.9815517411749779,856.8628459758006,2.5702335007869594,2.5702335007869594,970.5837004075408,1.2472883374019912,143.99873304367065
encdec,32,2,64,2,0.2,20,64,522192.9993714387,0.9897736549807263,578.1986354812764,1.7318986729763113,1.7318986729763113,722.6292267625485,1.3736423049690536,84.84841632843018
encdec,32,2,64,2,0.2,20,128,710327.8120814747,0.9860893246522364,702.1211168358797,2.1056222786460164,2.1056222786460164,842.809475552734,1.446533840330673,56.825374603271484
encdec,32,2,64,2,0.2,50,32,195130.46523305532,0.9961786705994784,335.16072145892934,1.0812104624395371,1.0812104624395371,441.73574140322324,1.414749774113727,330.9087951183319
encdec,32,2,64,2,0.2,50,64,240849.39747433146,0.995283335779642,399.8786377157401,1.2764073661563018,1.2764073661563018,490.7640955431963,1.1609797845631848,185.63888216018677
encdec,32,2,64,2,0.2,50,128,242257.21801826698,0.9952557657842096,368.81722106301083,1.1444271526639345,1.1444271526639345,492.19632060618557,1.512957590774113,107.5877137184143
encdec,32,2,128,1,0.0,10,32,154630.5904983786,0.9969717982223548,281.53403612017917,0.9017998159549525,0.9017998159549525,393.2309633006773,1.277358414978428,65.93768572807312
encdec,32,2,128,1,0.0,10,64,812320.9669206605,0.9840919459201485,800.4155446385855,2.558133637310826,2.558133637310826,901.2885037104714,1.483831685840343,35.387221574783325
encdec,32,2,128,1,0.0,10,128,381158.1331165452,0.9925356054546042,492.3493949579189,1.6279612426876093,1.6279612426876093,617.3800556517397,1.514623812835547,22.859875440597534
encdec,32,2,128,1,0.0,20,32,144824.09998045,0.9971638432240789,273.04376933319355,0.8741701426176807,0.8741701426176807,380.5576171625658,1.1549992774804423,123.88374900817871
encdec,32,2,128,1,0.0,20,64,354556.74785989255,0.993056552583257,502.25073405284934,1.5887472380352696,1.5887472380352696,595.4466792752249,1.2160517853996304,60.0222532749176
encdec,32,2,128,1,0.0,20,128,316906.2495788592,0.9937938795601273,446.2388812287646,1.40722092220679,1.40722092220679,562.9442686259974,1.348861394788533,34.855777978897095
encdec,32,2,128,1,0.0,50,32,217645.29783969416,0.9957377523057368,363.1670159083489,1.19928226598086,1.19928226598086,466.5247022824131,1.2458837048734264,255.07267546653748
encdec,32,2,128,1,0.0,50,64,124244.26228533998,0.9975668676249502,254.6127871448086,0.8295387901630967,0.8295387901630967,352.4829957392838,1.1255471758351137,123.24569988250732
encdec,32,2,128,1,0.0,50,128,143794.8664412152,0.997183999176553,271.55252321399513,0.8536656472163049,0.8536656472163049,379.2029356969896,1.14813220833352,69.2710108757019
encdec,32,2,128,1,0.2,10,32,334230.9028709627,0.9934546029284651,477.8756172651004,1.5277864488487385,1.5277864488487385,578.1270646414703,1.3215080447299323,61.88992619514465
encdec,32,2,128,1,0.2,10,64,487680.2709624452,0.9904495335710017,551.2987568911541,1.6371108998565274,1.6371108998565274,698.3410849738437,1.5216554833317073,33.043567419052124
encdec,32,2,128,1,0.2,10,128,261260.98924160763,0.9948836062159443,385.7234785233126,1.2199229599519787,1.2199229599519787,511.13695742101027,1.4928382707514516,24.69479727745056
encdec,32,2,128,1,0.2,20,32,236145.21259024847,0.9953754599898803,367.1918119396954,1.1440182264185892,1.1440182264185892,485.9477467693913,1.2422100657388775,115.00473952293396
encdec,32,2,128,1,0.2,20,64,224159.15004297596,0.9956101885503523,356.50428198395633,1.1177228597969309,1.1177228597969309,473.4544857142827,1.4910005605000292,71.58322310447693
encdec,32,2,128,1,0.2,20,128,932530.4978105342,0.9817378275406133,844.1207576964366,2.584753919601359,2.584753919601359,965.6761868300026,1.5331301977603409,38.27678942680359
encdec,32,2,128,1,0.2,50,32,304655.94659833406,0.994033782862202,414.08086518698474,1.2245256528227544,1.2245256528227544,551.956471651827,1.3565176733675743,244.4648039340973
encdec,32,2,128,1,0.2,50,64,287591.20928323414,0.9943679694400718,430.0292549213847,1.3223000820896538,1.3223000820896538,536.2753110886554,1.1638988572830111,129.24436974525452
encdec,32,2,128,1,0.2,50,128,201316.82378993832,0.9960575203023818,343.0852226311765,1.1107438412431074,1.1107438412431074,448.68343382605326,1.2473334141152215,67.60772585868835
encdec,32,2,128,2,0.0,10,32,293369.67178761825,0.9942548071584596,441.25147748970915,1.4224254254476942,1.4224254254476942,541.6361064290473,1.32475032360791,65.31119108200073
encdec,32,2,128,2,0.0,10,64,304467.98793199303,0.9940374637429754,445.29868459587857,1.5002585425510295,1.5002585425510295,551.7861795405835,1.4812951181486869,39.55866813659668
encdec,32,2,128,2,0.0,10,128,288615.00632605946,0.9943479199530004,422.961324373329,1.3731922017700258,1.3731922017700258,537.229007338639,1.5067768649110171,27.81033492088318
encdec,32,2,128,2,0.0,20,32,266079.0816394636,0.9947892513026182,425.4029007384244,1.4469428619877798,1.4469428619877798,515.8285389928164,1.3207157216983292,150.8673541545868
encdec,32,2,128,2,0.0,20,64,142816.80925405343,0.9972031529190515,271.7073500216575,0.8778240794077864,0.8778240794077864,377.91111290097496,1.2222313374675289,78.71111631393433
encdec,32,2,128,2,0.0,20,128,155726.26536144325,0.9969503411189617,286.8353149134116,0.9189669009822536,0.9189669009822536,394.62167370969786,1.183864563793987,43.54169797897339
encdec,32,2,128,2,0.0,50,32,162098.89936975142,0.9968255429042615,303.69393226830465,0.9403059329029616,0.9403059329029616,402.61507593451023,1.1769249085328728,313.2560222148895
encdec,32,2,128,2,0.0,50,64,157204.80321901833,0.9969213862339407,294.4289027186484,0.9009044458544377,0.9009044458544377,396.4906092444288,1.0535843664717484,177.92728352546692
encdec,32,2,128,2,0.0,50,128,201153.00232362305,0.9960607284932962,353.10345610739336,1.1454109725818125,1.1454109725818125,448.5008387100553,1.1744776602283324,93.34171390533447
encdec,32,2,128,2,0.2,10,32,353885.5376538567,0.9930696972005836,453.97484459933935,1.3795046032193354,1.3795046032193354,594.8827932070793,1.3466092210199603,71.71899509429932
encdec,32,2,128,2,0.2,10,64,1273545.623718683,0.9750595719176435,1030.8227455843305,3.19166547070005,3.19166547070005,1128.5147866637294,1.3958102577020328,46.335856437683105
encdec,32,2,128,2,0.2,10,128,851908.5065453196,0.9833166849741893,775.1552072664163,2.315369519603561,2.315369519603561,922.9888983868221,1.664620670598052,29.132662773132324
encdec,32,2,128,2,0.2,20,32,379332.0264907165,0.9925713669382322,511.9629305057686,1.733984922483757,1.733984922483757,615.8993639310861,1.548796013319411,138.64558935165405
encdec,32,2,128,2,0.2,20,64,1017155.9042503897,0.9800805693914388,904.6118990078959,2.7493178990478944,2.7493178990478944,1008.541473738383,1.3031656138379812,82.65755367279053
encdec,32,2,128,2,0.2,20,128,440658.92082134186,0.9913703742379463,551.2852899863198,1.76403009680308,1.76403009680308,663.8214525166702,1.3874636604760147,49.61853647232056
encdec,32,2,128,2,0.2,50,32,148584.22467524218,0.9970902069775365,288.4135159941642,0.9523811061163494,0.9523811061163494,385.46624323699496,1.2697773655245852,328.7642459869385
encdec,32,2,128,2,0.2,50,64,269524.57913754974,0.9947217765447779,430.0337647362042,1.4371479401221787,1.4371479401221787,519.1575667728919,1.2414447280662881,175.61531615257263
encdec,32,2,128,2,0.2,50,128,136624.03734076305,0.9973244288118482,259.83947809244165,0.8315926939176774,0.8315926939176774,369.6268893638057,1.1931367603886947,104.225421667099
encdec,32,4,64,1,0.0,10,32,167017.0612609304,0.9967292282841491,292.86634961355213,0.9200043983375779,0.9200043983375779,408.6772091283418,1.2844235941004516,59.24229907989502
encdec,32,4,64,1,0.0,10,64,759516.9857746498,0.9851260305023629,795.5287520250074,2.5883697268954777,2.5883697268954777,871.5027170208076,1.4614984143410088,36.9712176322937
encdec,32,4,64,1,0.0,10,128,255526.80892138087,0.9949959012992333,382.4252601497805,1.2371441864708455,1.2371441864708455,505.4965963499466,1.5017344735970233,21.920105934143066
encdec,32,4,64,1,0.0,20,32,149622.31528316048,0.9970698775730239,285.8165566456715,0.9252461542630924,0.9252461542630924,386.8104384361421,1.1294441122695682,114.53448915481567
encdec,32,4,64,1,0.0,20,64,246960.90954263252,0.9951636512356609,384.8547292265751,1.230968739382698,1.230968739382698,496.9516169031272,1.3484206168169148,61.76650619506836
encdec,32,4,64,1,0.0,20,128,203377.9729387755,0.9960171558732195,331.2827497327054,1.0493383117968245,1.0493383117968245,450.9744703847164,1.3128854491270543,39.534194231033325
encdec,32,4,64,1,0.0,50,32,110116.02460845505,0.9978435473835299,229.12312478539968,0.7386423632120414,0.7386423632120414,331.8373466149569,1.0682862768927133,273.6499273777008
encdec,32,4,64,1,0.0,50,64,133295.1701252878,0.9973896195453696,270.7619853384273,0.8901173075392085,0.8901173075392085,365.09611080548063,1.129431780295695,127.41157937049866
encdec,32,4,64,1,0.0,50,128,138439.5059632629,0.9972888756571187,270.51801889292716,0.8739466973760253,0.8739466973760253,372.07459730981753,1.1311872822296625,74.9023232460022
encdec,32,4,64,1,0.2,10,32,806149.7251838606,0.9842128001776238,743.0337668386835,2.191889748270981,2.191889748270981,897.8584104322132,1.4720540559406952,62.00927424430847
encdec,32,4,64,1,0.2,10,64,618517.3401887468,0.9878872912337254,691.373802829953,2.1467118891479724,2.1467118891479724,786.4587339388805,1.2748088915378404,36.563613414764404
encdec,32,4,64,1,0.2,10,128,406215.51144111983,0.992044895321887,479.9862445610281,1.4941487696965496,1.4941487696965496,637.3503835733684,1.9437897530044583,23.822002410888672
encdec,32,4,64,1,0.2,20,32,163010.35891746404,0.9968076933738825,295.3354414410916,0.9572754093268921,0.9572754093268921,403.74541349402847,1.3348420228821127,106.08508133888245
encdec,32,4,64,1,0.2,20,64,886795.3916440264,0.9826334791018461,821.3639045995229,2.5082213076241717,2.5082213076241717,941.6981425297739,1.320727619113309,58.47252535820007
encdec,32,4,64,1,0.2,20,128,216359.47807668598,0.9957629331039186,331.5356656217417,1.0522508283011878,1.0522508283011878,465.1445776064534,1.4803536191415203,34.48119783401489
encdec,32,4,64,1,0.2,50,32,230529.74429492385,0.9954854302811365,385.3157326381554,1.196611666303894,1.196611666303894,480.1351312858952,1.130735361711466,254.89414954185486
encdec,32,4,64,1,0.2,50,64,796005.6315867909,0.9844114566152941,774.673570917652,2.3001620018415014,2.3001620018415014,892.191476974977,1.2920795838759505,133.4025707244873
encdec,32,4,64,1,0.2,50,128,176112.35527005763,0.9965511109698592,303.5862254232094,0.9508781441260458,0.9508781441260458,419.65742608710934,1.2437126992707932,70.9149477481842
encdec,32,4,64,2,0.0,10,32,170355.6971028199,0.996663846247136,297.37614489416177,0.9647555053951324,0.9647555053951324,412.7416832630548,1.319784495414662,73.16592979431152
encdec,32,4,64,2,0.0,10,64,231979.227457999,0.9954570443875241,375.99955069842986,1.2399086229809824,1.2399086229809824,481.6422193475142,1.3768769603140636,44.14741253852844
encdec,32,4,64,2,0.0,10,128,470127.52639515325,0.9907932770187239,557.7104562600489,1.8355316499395105,1.8355316499395105,685.6584619146425,1.594290504754524,30.73852252960205
encdec,32,4,64,2,0.0,20,32,134236.37279349036,0.9973711875418199,259.84716358825665,0.8318635148267985,0.8318635148267985,366.3828227325762,1.1882445091316907,122.33580613136292
encdec,32,4,64,2,0.0,20,64,178979.40365380526,0.9964949642463403,311.10214870226355,0.9705684972197636,0.9705684972197636,423.05957459181235,1.2388609278843805,68.59168243408203
encdec,32,4,64,2,0.0,20,128,243105.38471577372,0.9952391557467464,377.7685709670242,1.1956485326403892,1.1956485326403892,493.057181993908,1.3822984986864792,39.71503400802612
encdec,32,4,64,2,0.0,50,32,178765.57506557368,0.9964991517496598,327.33289864136054,1.099123063214816,1.099123063214816,422.8067821896589,1.187055824768328,291.5303602218628
encdec,32,4,64,2,0.0,50,64,137267.62181927735,0.9973118252018146,269.5374071054728,0.870654781456715,0.870654781456715,370.4964531804284,1.0871561555779554,161.24384307861328
encdec,32,4,64,2,0.0,50,128,135671.4123111903,0.9973430845047399,261.0126831996697,0.8280923077775436,0.8280923077775436,368.33600463597134,1.176644262255733,85.57151293754578
encdec,32,4,64,2,0.2,10,32,587533.885611689,0.9884940544357894,678.8801446379786,2.196117714867943,2.196117714867943,766.5075900548467,1.3886682789160065,71.72621512413025
encdec,32,4,64,2,0.2,10,64,602970.6549911718,0.9881917491006976,630.7646756968884,1.8488888622388016,1.8488888622388016,776.5118511595118,1.5265206293217566,43.09493279457092
encdec,32,4,64,2,0.2,10,128,1960250.4153852486,0.9616115170137599,1298.3468301016956,4.021092553354598,4.021092553354598,1400.0894312097525,1.5045552035603271,34.554856061935425
encdec,32,4,64,2,0.2,20,32,288708.2541680521,0.9943460938377411,416.63291029572275,1.247694756108834,1.247694756108834,537.3157862635827,1.366318576648689,148.03367733955383
encdec,32,4,64,2,0.2,20,64,240723.78212659346,0.9952857957626123,392.6443951538566,1.2625533633991313,1.2625533633991313,490.6360994939054,1.2242938357682511,77.17687773704529
encdec,32,4,64,2,0.2,20,128,1161404.6578968973,0.9772556798866675,850.1312293870692,2.409749254099516,2.409749254099516,1077.6848601965685,1.8792180695820564,41.64964556694031
encdec,32,4,64,2,0.2,50,32,185540.7865499372,0.996366469675597,337.55602803864866,1.0995889174422087,1.0995889174422087,430.7444562033703,1.1341101484001317,318.27756333351135
encdec,32,4,64,2,0.2,50,64,390044.92566710815,0.99236157132001,485.6619997238469,1.4301073138698466,1.4301073138698466,624.5357681246993,1.253456979250528,161.89648580551147
encdec,32,4,64,2,0.2,50,128,742480.5047071639,0.9854596637251755,719.3770681438365,2.1082878824190194,2.1082878824190194,861.6730845901849,1.408066811885598,95.1618754863739
encdec,32,4,128,1,0.0,10,32,1205778.7941085584,0.9763866808242923,1024.8686204586766,3.2430399613959424,3.2430399613959424,1098.0795937037344,1.3483880529339198,61.68525743484497
encdec,32,4,128,1,0.0,10,64,201283.1489967006,0.9960581797713033,328.3292454742827,1.0411730129656314,1.0411730129656314,448.6459060291318,1.4252473182865264,35.63518214225769
encdec,32,4,128,1,0.0,10,128,582252.883662369,0.9885974747191831,640.2709728250569,1.985159409219154,1.985159409219154,763.0549676546042,1.4047468822427667,21.734351873397827
encdec,32,4,128,1,0.0,20,32,253671.40600046323,0.9950322365056453,405.9569889029386,1.296678315109604,1.296678315109604,503.65802485462615,1.1620785317186493,101.9501965045929
encdec,32,4,128,1,0.0,20,64,274776.5359916653,0.9946189250648055,404.9791237353962,1.231244514472223,1.231244514472223,524.191316211615,1.3278967394167547,55.31501889228821
encdec,32,4,128,1,0.0,20,128,452170.03346793,0.9911449468392232,574.3556927311539,1.8106279340541864,1.8106279340541864,672.4358954338547,1.2219240139877876,33.57077884674072
encdec,32,4,128,1,0.0,50,32,121516.6642323281,0.9976202834286809,247.81724798545224,0.7854940693198362,0.7854940693198362,348.5924041517946,1.0960176950689655,247.71322655677795
encdec,32,4,128,1,0.0,50,64,112861.90973301406,0.9977897734556894,238.01052373942895,0.7617812314378911,0.7617812314378911,335.9492666058583,1.0929775227699186,129.6464548110962
encdec,32,4,128,1,0.0,50,128,129846.61030802199,0.997457154274011,256.6807370995489,0.8128654791896391,0.8128654791896391,360.34235153256964,1.1267878897875054,68.87143635749817
encdec,32,4,128,1,0.2,10,32,502806.5978503663,0.9901533077736119,574.984295712743,1.71515864897212,1.71515864897212,709.0885684104394,1.5026669156795072,58.24963068962097
encdec,32,4,128,1,0.2,10,64,732212.8127771425,0.9856607406456903,763.4742825625607,2.394051053057447,2.394051053057447,855.6943454161319,1.3592683488862678,35.75109267234802
encdec,32,4,128,1,0.2,10,128,253993.60050342014,0.995025926822914,375.5029879633282,1.1980906829991376,1.1980906829991376,503.97777778729505,1.582370011560779,21.88892388343811
encdec,32,4,128,1,0.2,20,32,205839.57870223827,0.9959689491184968,350.3297596937873,1.132597720484542,1.132597720484542,453.6954691224481,1.2026581355176589,105.78632283210754
encdec,32,4,128,1,0.2,20,64,492719.6325519854,0.990350845441606,585.1211130807533,1.7898671762902152,1.7898671762902152,701.9399066529737,1.2859801432629188,56.909306049346924
encdec,32,4,128,1,0.2,20,128,223416.51916197978,0.995624731831515,342.4120874245063,1.0606110825523063,1.0606110825523063,472.6695665705375,1.4381556358776204,33.03952503204346
encdec,32,4,128,1,0.2,50,32,443372.8583526512,0.9913172259544777,568.498099891021,1.9689758815669225,1.9689758815669225,665.8624920752416,1.5306640325152978,265.4949378967285
encdec,32,4,128,1,0.2,50,64,365689.55322608136,0.9928385337495229,507.00957549474657,1.553248444495918,1.553248444495918,604.7227077149339,1.1518376127795718,146.82930827140808
encdec,32,4,128,1,0.2,50,128,340616.01671983994,0.9933295603153229,478.7280525414029,1.456236934194655,1.456236934194655,583.6231804168165,1.2305654794826637,75.45499777793884
encdec,32,4,128,2,0.0,10,32,177449.48480651184,0.9965249253488498,316.2692049428805,1.0386807719740443,1.0386807719740443,421.2475338877509,1.253650396528657,65.69105505943298
encdec,32,4,128,2,0.0,10,64,327205.5877171822,0.9935921828974004,447.57669665833527,1.3668074605802394,1.3668074605802394,572.0188700708939,1.2480939263909794,37.75848865509033
encdec,32,4,128,2,0.0,10,128,194571.03883235416,0.9961896261032737,322.96859151810435,1.0430647018043129,1.0430647018043129,441.102073031123,1.4450504553977832,24.22078776359558
encdec,32,4,128,2,0.0,20,32,176775.8694413159,0.9965381170675115,310.65397238332173,0.9605231058817612,0.9605231058817612,420.44722551268654,1.1875535175086658,122.542236328125
encdec,32,4,128,2,0.0,20,64,181023.84228277588,0.9964549270669532,313.3192962345237,0.9874395719405942,0.9874395719405942,425.46896747327634,1.3150200237342013,72.42058444023132
encdec,32,4,128,2,0.0,20,128,272738.5227729334,0.9946588364124369,394.8737936287744,1.209843262949856,1.209843262949856,522.2437388546974,1.540607875676144,50.37131357192993
encdec,32,4,128,2,0.0,50,32,136987.69863648067,0.9973173070658948,276.26903291588894,0.8887015241391483,0.8887015241391483,370.1184926972451,1.0492528588456742,355.10722756385803
encdec,32,4,128,2,0.0,50,64,144924.43672723582,0.9971618782835454,277.0156848795032,0.8950362675039153,0.8950362675039153,380.6894229253498,1.1312834588078724,167.25829648971558
encdec,32,4,128,2,0.0,50,128,121436.05688402479,0.9976218619993547,249.0794642401309,0.8045861783400804,0.8045861783400804,348.47676663448425,1.12119659666964,91.65076351165771
encdec,32,4,128,2,0.2,10,32,376383.72646790394,0.9926291048498662,502.5324995257429,1.5332360086965264,1.5332360086965264,613.5012033141451,1.3206865059281871,76.34877824783325
encdec,32,4,128,2,0.2,10,64,445443.8522937165,0.9912766687302337,453.39550635322905,1.325065984903894,1.325065984903894,667.415801651202,1.7691815688864052,44.978028774261475
encdec,32,4,128,2,0.2,10,128,295576.6970878893,0.9942115859697153,410.10544784798947,1.2894908064755832,1.2894908064755832,543.6696580533893,1.690856270810522,28.901973485946655
encdec,32,4,128,2,0.2,20,32,275865.2196042658,0.994597604874277,419.2868449293539,1.317437111579015,1.317437111579015,525.2287307490574,1.1970476731723172,136.78439331054688
encdec,32,4,128,2,0.2,20,64,397117.42267278733,0.9922230673672283,510.340924510917,1.5317625886916506,1.5317625886916506,630.1725340514193,1.4641361833389153,77.86923885345459
encdec,32,4,128,2,0.2,20,128,242712.91187532563,0.9952468417223952,380.5155814254713,1.1793688454182016,1.1793688454182016,492.6590219160973,1.345747642979279,46.33793330192566
encdec,32,4,128,2,0.2,50,32,582697.7450613056,0.9885887627943646,604.5316803936316,2.0124003855927226,2.0124003855927226,763.3464122279645,2.5592289149478145,356.85508036613464
encdec,32,4,128,2,0.2,50,64,279693.40816922724,0.9945226357017465,433.67364984205005,1.4669519202785284,1.4669519202785284,528.8604808162804,1.3166558078737325,193.5669527053833
encdec,32,4,128,2,0.2,50,128,405118.47843795735,0.9920663790223605,525.1924885654996,1.5843277635485036,1.5843277635485036,636.4891817132145,1.2318166053400987,109.88154816627502
encdec,64,2,64,1,0.0,10,32,309518.0438940501,0.9939385661807775,444.15494970828235,1.3899543578902207,1.3899543578902207,556.3434585703782,1.2596638677453122,64.77644634246826
encdec,64,2,64,1,0.0,10,64,161762.91047081497,0.9968321227289764,288.7284892911582,0.9137822745322726,0.9137822745322726,402.1976012743176,1.2658383322108242,40.17997765541077
encdec,64,2,64,1,0.0,10,128,348334.3619791886,0.9931784084199605,468.0079554497311,1.5218701134712374,1.5218701134712374,590.1985784286409,1.5980369152372382,25.999964952468872
encdec,64,2,64,1,0.0,20,32,119312.99012383883,0.9976634389894996,240.49034402855662,0.7716054570241851,0.7716054570241851,345.4171248271267,1.1303202248150583,102.73423671722412
encdec,64,2,64,1,0.0,20,64,389904.0862341068,0.9923643294432248,520.313875117774,1.6947735465169342,1.6947735465169342,624.4230026465287,1.3612795656797827,54.19106912612915
encdec,64,2,64,1,0.0,20,128,470312.1847031666,0.9907896607703814,593.2076519670935,1.9272530818948153,1.9272530818948153,685.7931063397813,1.3532884818208073,32.72718286514282
encdec,64,2,64,1,0.0,50,32,108094.95656113289,0.9978831268860974,228.3865530965733,0.731285914596211,0.731285914596211,328.77797456814665,1.0718997953709457,241.52102065086365
encdec,64,2,64,1,0.0,50,64,117895.57613623558,0.9976911968577395,242.50096628312272,0.7663217550081107,0.7663217550081107,343.35925229449634,1.0802235763505577,127.91129088401794
encdec,64,2,64,1,0.0,50,128,291234.0970030205,0.9942966290989836,445.29379825532595,1.4348454062779896,1.4348454062779896,539.6610945797562,1.1953862445888004,72.41334795951843
encdec,64,2,64,1,0.2,10,32,2210354.609041325,0.9567136118749072,1412.2168084134987,4.418901354739288,4.418901354739288,1486.7261378752055,1.3446645868769547,60.82672429084778
encdec,64,2,64,1,0.2,10,64,1129392.7692802849,0.9778825833842366,960.09396697858,2.9513614742762906,2.9513614742762906,1062.7289255874637,1.391350951475002,44.770309925079346
encdec,64,2,64,1,0.2,10,128,287957.2602508263,0.994360800896078,413.42153583769044,1.2824267157583686,1.2824267157583686,536.616492712278,1.4732724841591585,29.25404405593872
encdec,64,2,64,1,0.2,20,32,440790.5171142289,0.9913677971273839,521.5826469090549,1.5357530387415987,1.5357530387415987,663.9205653647347,1.4055158110864587,148.38918209075928
encdec,64,2,64,1,0.2,20,64,155700.60056160612,0.9969508437245086,285.0494165846994,0.9104180065162295,0.9104180065162295,394.58915413579996,1.2776214945458422,64.71726965904236
encdec,64,2,64,1,0.2,20,128,632692.6461506522,0.9876096897153315,656.2681615437733,1.9415511307980977,1.9415511307980977,795.4197924056531,1.5038592286830041,37.425108909606934
encdec,64,2,64,1,0.2,50,32,972372.6295397822,0.9809575808006972,787.4686008645886,2.2481218735787993,2.2481218735787993,986.0895646642764,1.599950062714418,290.68844652175903
encdec,64,2,64,1,0.2,50,64,445523.76110268815,0.9912751038393761,542.7258470880242,1.619554270132784,1.619554270132784,667.4756633036804,1.2107203998170968,151.67960786819458
encdec,64,2,64,1,0.2,50,128,374914.89044849365,0.9926578697393407,482.3769681339989,1.4279350018432697,1.4279350018432697,612.3029400946019,1.331250086367994,91.6610689163208
encdec,64,2,64,2,0.0,10,32,339369.18887579476,0.9933539775168714,459.0207333746637,1.3819444609169236,1.3819444609169236,582.5540222810197,1.325166172823597,83.60175514221191
encdec,64,2,64,2,0.0,10,64,589235.2187075213,0.9884607364494288,687.5797512221495,2.318184255300376,2.318184255300376,767.6165831373899,1.5458683917321658,48.74052834510803
encdec,64,2,64,2,0.0,10,128,228581.90542453443,0.9955235757031443,350.3060901609249,1.1183296960850657,1.1183296960850657,478.1024005634509,1.3468384590559437,31.873528003692627
encdec,64,2,64,2,0.0,20,32,358447.80447651516,0.9929803522368352,520.6445480377956,1.678385926252857,1.678385926252857,598.705106439318,1.165651856570476,159.6388840675354
encdec,64,2,64,2,0.0,20,64,149288.28621504284,0.9970764190174729,280.0762396161208,0.8927291502485741,0.8927291502485741,386.37842358889924,1.1938762667029548,80.32456731796265
encdec,64,2,64,2,0.0,20,128,154836.84625441377,0.9969677590212818,283.4009235621348,0.912423436853461,0.912423436853461,393.4931336814072,1.242415840856922,47.73294019699097
encdec,64,2,64,2,0.0,50,32,123930.14505804222,0.9975730191266875,252.06848033945244,0.8054501002031247,0.8054501002031247,352.037135907623,1.149394273160125,338.49835228919983
encdec,64,2,64,2,0.0,50,64,109639.3658756022,0.9978528820101229,233.02286842726784,0.7451935678125688,0.7451935678125688,331.1183562951505,1.0827131600792768,175.68825149536133
encdec,64,2,64,2,0.0,50,128,120260.33350418924,0.9976448867295672,244.40618876017072,0.7889710355506692,0.7889710355506692,346.78571698411866,1.1182936028221548,97.92579078674316
encdec,64,2,64,2,0.2,10,32,1041020.3190843938,0.9796132216099301,934.581538173712,2.932170849020264,2.932170849020264,1020.3040326708475,1.3299933549767498,90.44334387779236
encdec,64,2,64,2,0.2,10,64,1831833.6942981598,0.9641263605632926,1231.5764898647897,3.777238041467035,3.777238041467035,1353.4525090664097,1.4567071739816642,49.40803360939026
encdec,64,2,64,2,0.2,10,128,1211856.0106356218,0.9762676679056255,948.1001696961108,2.829273377037976,2.829273377037976,1100.8433179320398,1.696605301958478,31.255061149597168
encdec,64,2,64,2,0.2,20,32,709711.7046377207,0.9861013901668955,715.3009646802659,2.1221693850445944,2.1221693850445944,842.4438881241413,1.3105450493067126,136.89462876319885
encdec,64,2,64,2,0.2,20,64,557045.5797080114,0.9890911209142743,642.9692356449309,1.9908445116870874,1.9908445116870874,746.3548617835964,1.2316706090703569,75.79839944839478
encdec,64,2,64,2,0.2,20,128,1941170.3456167295,0.961985170771431,1289.84692352898,3.9410978945811728,3.9410978945811728,1393.2588939664909,1.3066914117151522,43.96611523628235
encdec,64,2,64,2,0.2,50,32,222787.8129543008,0.9956370440735466,373.2458640269201,1.1665223942799028,1.1665223942799028,472.0040391292227,1.1598526073067401,370.44907426834106
encdec,64,2,64,2,0.2,50,64,442448.26848556125,0.9913353326219235,551.6348832502927,1.6654923219562894,1.6654923219562894,665.1678498586363,1.1986529314289376,222.4867115020752
encdec,64,2,64,2,0.2,50,128,293854.96775444,0.9942453033849522,422.38509658247915,1.3057854683621894,1.3057854683621894,542.0839120970479,1.2350709635974078,91.00806903839111
encdec,64,2,128,1,0.0,10,32,457749.40102263336,0.9910356835253289,571.9080761914538,1.8994548974035141,1.8994548974035141,676.571800345413,1.569647906463462,59.75759315490723
encdec,64,2,128,1,0.0,10,64,205845.58700804284,0.9959688314550884,332.97481068655435,1.058273159621157,1.058273159621157,453.7020905925416,1.4115033788746916,37.042662382125854
encdec,64,2,128,1,0.0,10,128,941557.7503490732,0.9815610427136503,844.4925434535958,2.7992371104162657,2.7992371104162657,970.3389873384833,1.913433082656142,22.53005313873291
encdec,64,2,128,1,0.0,20,32,314500.46373674646,0.9938409931677276,450.4883565235399,1.3268484473815707,1.3268484473815707,560.8034091700464,1.227552312975203,100.18269991874695
encdec,64,2,128,1,0.0,20,64,385440.51256116986,0.9924517416537549,525.9945554603137,1.6571647866666765,1.6571647866666765,620.8385559557089,1.1877757520478909,63.11705756187439
encdec,64,2,128,1,0.0,20,128,183404.71090424096,0.9964083014247136,315.906614432883,1.0226250899665317,1.0226250899665317,428.2577622229876,1.4032884398462049,36.52719187736511
encdec,64,2,128,1,0.0,50,32,152587.49297395872,0.9970118091382765,292.059044988282,0.972557722993714,0.972557722993714,390.6244910063356,1.1381115948366634,277.46066403388977
