units_lstm1,units_lstm2,dropout_rate,feature_att,temporal_att,epochs,batch_size,MSE,R2,MAE,MAPE,MRE,RMSE,CVRMSE,Training Time (s),Train Loss Final,Validation Loss Final,Overfit Gap,Loss Ratio
256,128,0.0,False,False,20,64,4532053.734961616,0.9112467130057422,1573.6573419345507,4.854743046739887,4.854743046739887,2128.862075138175,6.038448845411704,458.23459339141846,0.006971768103539944,0.003089175559580326,-0.0038825925439596176,0.44309786465958106
256,128,0.0,True,True,50,32,284370.513241432,0.9944310418078847,372.48319103686543,1.2057401233583553,1.2057401233583553,533.2640183262246,1.7243625214525955,2438.483186006546,0.00020389488781802356,0.00019377152784727514,-1.0123359970748425e-05,0.9503501040213252
256,128,0.0,True,False,50,32,215745.18205110868,0.9957749631447447,311.7332406195902,0.9942422940148685,0.9942422940148685,464.48378018086777,1.4789877486721739,2327.553102016449,0.00016335494001396,0.00014700976316817105,-1.6345176845788956e-05,0.8999407251204516
256,128,0.0,False,True,50,32,237715.12113513527,0.9953447157507809,339.7499848778879,1.0708266223228795,1.0708266223228795,487.56037691257814,1.5512854790765722,2351.7180116176605,0.0001602724369149655,0.00016198019147850573,1.7077545635402203e-06,1.0106553228765485
256,128,0.0,False,False,50,32,229058.50923950112,0.9955142421520334,323.4934379585875,1.0260801837273383,1.0260801837273383,478.60057379771405,1.5296092906641852,2201.542633533478,0.00017237880092579871,0.00015608158719260246,-1.629721373319626e-05,0.9054569724022418
256,128,0.0,True,True,50,64,262292.79587460594,0.9948633998733949,353.84006633613933,1.115383288332235,1.115383288332235,512.1452878574653,1.639327273675583,1299.5818991661072,0.00020501828112173826,0.00017877333448268473,-2.6244946639053524e-05,0.8719872857412677
256,128,0.0,True,False,50,64,256834.19034212336,0.9949702982492185,349.1578417481443,1.1057476503935688,1.1057476503935688,506.78811187923833,1.584225256082783,1261.9381356239319,0.00019907421665266156,0.0001748645445331931,-2.420967211946845e-05,0.878388710871038
256,128,0.0,False,True,50,64,302831.10555350163,0.994069519561377,405.2377132853539,1.2598177599742584,1.2598177599742584,550.3009227263767,1.56493301995892,1196.0859560966492,0.00017394119640812278,0.0002063755673589185,3.243437095079571e-05,1.1864674477384536
256,128,0.0,False,False,50,64,478288.2490126113,0.9906334618446538,522.5070854593894,1.659567177889043,1.659567177889043,691.5838698325831,1.869474056400198,1177.1166212558746,0.0003243674582336098,0.000326373556163162,2.0060979295521975e-06,1.0061846460815667
256,128,0.2,True,True,10,32,3708250.076295612,0.9273796379047721,1425.3100540199978,3.8995075786475755,3.8995075786475755,1925.681717287572,3.6487978696318897,497.252867937088,0.00044218264520168304,0.0025268197059631348,0.0020846370607614517,5.714425324880473
256,128,0.2,True,False,10,32,602692.6802634974,0.9881971928072875,576.6924591935815,1.7553691925916974,1.7553691925916974,776.3328411599612,2.10285847411339,479.77525568008423,0.00041832178249023855,0.00041067771962843835,-7.644062861800194e-06,0.9817268352216907
256,128,0.2,False,True,10,32,607483.4400440096,0.9881033731611434,588.6934687252299,1.7708740765997786,1.7708740765997786,779.4122401168778,1.91972665710984,475.10507559776306,0.0003320793039165437,0.0004139419470448047,8.186264312826097e-05,1.2465153418559147
256,128,0.2,False,False,10,32,8832993.66000603,0.8270194337553207,2304.0572318718305,6.884224675899893,6.884224675899893,2972.0352723354463,8.181810778701593,435.62026357650757,0.02309250645339489,0.006018839776515961,-0.01707366667687893,0.260640385168372
256,128,0.2,True,True,10,64,680101.6053212346,0.9866812583229793,598.4121057103574,1.8191151010985795,1.8191151010985795,824.6827300976022,2.4490932023465155,257.4948961734772,0.00047156124492175877,0.0004631212505046278,-8.439994417130947e-06,0.9821020185436755
256,128,0.2,True,False,10,64,514347.00184557284,0.9899273067489738,513.563164805229,1.6240114123686655,1.6240114123686655,717.1798950372025,2.211152712081611,246.4193150997162,0.00043315545190125704,0.00035018171183764935,-8.297374006360769e-05,0.8084435052140991
256,128,0.2,False,True,10,64,512250.7505094961,0.989968358600369,516.8395256472875,1.6577042313821961,1.6577042313821961,715.716948597346,2.304616534709349,237.49321842193604,0.0003890728985425085,0.0003488226211629808,-4.025027737952769e-05,0.8965482367692333
256,128,0.2,False,False,10,64,762581.3927304682,0.9850660188154055,639.0912335403905,2.076534319712825,2.076534319712825,873.25906392689,2.782262531681318,225.50048971176147,0.0007242427673190832,0.0005191169329918921,-0.00020512583432719111,0.7167719947187021
256,128,0.2,True,True,20,32,1720488.3659803458,0.9663068871981438,971.1695969985615,2.6947121086316357,2.6947121086316357,1311.6738794305336,2.718187490138727,950.5350658893585,0.00028930066036991775,0.0011723495554178953,0.0008830488950479776,4.052356997453295
256,128,0.2,True,False,20,32,304694.0508067475,0.9940330366500115,383.37785337488594,1.2297707352797207,1.2297707352797207,551.9909879760244,1.7920176182958645,907.3879222869873,0.0002843652036972344,0.00020761990163009614,-7.674530206713825e-05,0.7301171132426965
256,128,0.2,False,True,20,32,264327.95699213026,0.9948235443797696,357.3232095338455,1.1411144623318417,1.1411144623318417,514.1283468085866,1.6231393364974942,924.8814442157745,0.00023993129434529692,0.00018011430802289397,-5.9816986322402954e-05,0.7506911864680837
256,128,0.2,False,False,20,32,762661.6463583636,0.9850644471718007,709.8847514493691,2.319445725657545,2.319445725657545,873.3050133592293,2.0801097690410884,875.9520244598389,0.0003402488073334098,0.00051968137267977,0.0001794325653463602,1.5273569266931604
256,128,0.2,True,True,20,64,1347641.5333128613,0.9736085177347283,839.2382707489135,2.395958641941699,2.395958641941699,1160.8796377372037,2.9800969616748363,514.6476683616638,0.00031842562020756304,0.0009177204919978976,0.0005992948717903346,2.8820560713666485
256,128,0.2,True,False,20,64,501128.563943876,0.990186169481261,492.6342496028887,1.5479216435705545,1.5479216435705545,707.9043466061471,2.1366281491540127,499.0323691368103,0.00045638385927304626,0.00034097692696377635,-0.0001154069323092699,0.747127489361485
256,128,0.2,False,True,20,64,404774.3740144584,0.9920731177771152,430.9512123383106,1.3588824723696125,1.3588824723696125,636.2188098559004,1.9669373356805953,481.34203004837036,0.0002949436311610043,0.00027593705453909934,-1.900657662190497e-05,0.9355586131930083
256,128,0.2,False,False,20,64,642272.0744643299,0.9874220913768992,613.4957440263212,1.9338747910233138,1.9338747910233138,801.418788439808,2.1549961242529485,456.4233965873718,0.000466920348117128,0.00043756820377893746,-2.9352144338190556e-05,0.9371367205208467
256,128,0.2,True,True,50,32,285326.0710630599,0.9944123286807811,381.4921792219049,1.2069126714294882,1.2069126714294882,534.1592188318572,1.5781511575056404,2429.785791873932,0.00019942740618716925,0.00019442256598267704,-5.004840204492211e-06,0.9749039497620753
256,128,0.2,True,False,50,32,203213.47265560518,0.9960203773577156,303.36824053636843,0.9613522613456181,0.9613522613456181,450.7920503465042,1.452232026718361,2322.5931224823,0.0001801048347260803,0.00013847068476025015,-4.163414996583015e-05,0.7688338015514624
256,128,0.2,False,True,50,32,227074.60564473664,0.9955530938460804,323.5659124129933,1.0299617760744058,1.0299617760744058,476.5234576017603,1.5344987332518567,2306.5394530296326,0.00016445721848867834,0.00015472974337171763,-9.727475116960704e-06,0.9408510297914934
256,128,0.2,False,False,50,32,255076.7796208848,0.9950047144294384,347.22599400580884,1.1076707288794418,1.1076707288794418,505.0512643493577,1.6415200817561038,2193.357313156128,0.0002016926446231082,0.00017381056386511773,-2.788208075799048e-05,0.8617595559317883
256,128,0.2,True,True,50,64,1174778.4800094797,0.9769937741941088,745.4883855931015,2.0381146073062393,2.0381146073062393,1083.8719850653395,2.311508435802054,1291.2144312858582,0.00020008787396363914,0.0008002494578249753,0.0006001615838613361,3.9994900339157993
256,128,0.2,True,False,50,64,397092.366172671,0.9922235580601627,458.3398236756957,1.3837803673469318,1.3837803673469318,630.1526530711991,1.718787530675937,1249.0038259029388,0.00022552719747181982,0.0002704470534808934,4.4919856009073555e-05,1.1991771126171442
256,128,0.2,False,True,50,64,263299.60061501985,0.9948436831543754,369.57313967689805,1.188650023726371,1.188650023726371,513.1272752592868,1.631127185194703,1469.6914904117584,0.0001756697311066091,0.00017942233534995466,3.7526042433455586e-06,1.0213617008445708
256,128,0.2,False,False,50,64,373514.8599622731,0.9926852871784998,434.5957959963072,1.4296520733046365,1.4296520733046365,611.1586209506278,1.997917480940482,1228.7681345939636,0.0003138628671877086,0.00025428261142224073,-5.958025576546788e-05,0.8101710587833401
